ncessch,state,lat,lon,cbsa,school_year,cbsatype,cnty,nmcnty,fipst,statename,sch_name,lea_name,st_leaid,leaid,st_schid,sy_status_text,sch_type_text,recon_status,charter_text,g_pk_offered,tot_enrollment,teacher_fte,prop_frl,re_amind,re_asian,re_black,re_hisp,re_missing,re_multi,re_nathi,re_white,prop_gen_female,prop_gen_miss
411056001039,OR,45.439764000000004,-122.656478,38900,2016-2017,1,41051,Multnomah County,41,OREGON,Riverdale Grade School,Riverdale SD 51J,OR-00000000002188,4110560,OR-00000000002188-00000000000000000985,Open,Regular School,No,No,No,1950,14.60,NA,0,0.022564102564102566,0.003076923076923077,0.01641025641025641,0.6,0.031794871794871796,0.0010256410256410256,0.3251282051282051,0.19692307692307692,0.6
411056001039,OR,45.439764000000004,-122.656478,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Riverdale Grade School,Riverdale SD 51J,OR-00000000002188,4110560,OR-00000000002188-00000000000000000985,Open,Regular School,No,No,No,2000,25.80,NA,0,0.022,0.002,0.024,0.6,0.031,0.001,0.32,0.191,0.6
411068000419,OR,42.436261,-123.16980400000001,32780,2016-2017,1,41029,Jackson County,41,OREGON,Rogue River Elementary School,Rogue River SD 35,OR-00000000002044,4110680,OR-00000000002044-00000000000000000399,Open,Regular School,No,No,No,2250,24.00,0.14577777777777778,0.008888888888888889,0.0044444444444444444,0.0035555555555555557,0.024888888888888887,0.6,0.037333333333333336,0,0.3208888888888889,0.19733333333333333,0.6
411068000419,OR,42.436261,-123.16980400000001,32780,2017-2018,1,41029,Jackson County,41,OREGON,Rogue River Elementary School,Rogue River SD 35,OR-00000000002044,4110680,OR-00000000002044-00000000000000000399,Open,Regular School,No,No,No,2290,23.00,0.13013100436681221,0.007860262008733625,0.0069868995633187774,0.0017467248908296944,0.026200873362445413,0.6,0.034934497816593885,0,0.3222707423580786,0.1947598253275109,0.6
411068000419,OR,42.436261,-123.169804,32780,2014-2015,1,41029,Jackson County,41,OREGON,Rogue River Elementary School,Rogue River SD 35,00000000002044,4110680,00000000000000000399,Open,Regular School,No,No,N,385,21.50,0.7246753246753247,0.01038961038961039,0.015584415584415584,0.007792207792207792,0.09090909090909091,0,0.07272727272727272,0.0025974025974025974,0.8,0.4857142857142857,NA
411068000419,OR,42.436261,-123.169804,32780,2015-2016,1,41029,Jackson County,41,OREGON,Rogue River Elementary School,Rogue River SD 35,00000000002044,4110680,00000000002044-00000000000000000399,Open,Regular School,No,No,No,426,24,0.7253521126760564,0.02112676056338028,0.009389671361502348,0.007042253521126761,0.09624413145539906,0,0.07746478873239436,0,0.7887323943661971,0.49765258215962443,NA
411068000421,OR,42.455919,-123.16814600000001,32780,2016-2017,1,41029,Jackson County,41,OREGON,Rogue River Junior/Senior High,Rogue River SD 35,OR-00000000002044,4110680,OR-00000000002044-00000000000000000401,Open,Regular School,No,No,No,1785,20.47,0.12436974789915967,0.0056022408963585435,0.0011204481792717086,0.0011204481792717086,0.022408963585434174,0.6,0.0257703081232493,0.0011204481792717086,0.34285714285714286,0.1803921568627451,0.6
411068000421,OR,42.455919,-123.16814600000001,32780,2017-2018,1,41029,Jackson County,41,OREGON,Rogue River Junior/Senior High,Rogue River SD 35,OR-00000000002044,4110680,OR-00000000002044-00000000000000000401,Open,Regular School,No,No,No,1800,22.00,0.12,0.005555555555555556,0.0011111111111111111,0.0033333333333333335,0.03,0.6,0.024444444444444446,0,0.33555555555555555,0.19111111111111112,0.6
411068000421,OR,42.455919,-123.168146,32780,2014-2015,1,41029,Jackson County,41,OREGON,Rogue River Junior/Senior High,Rogue River SD 35,00000000002044,4110680,00000000000000000401,Open,Regular School,No,No,N,345,22.79,0.5014492753623189,0.005797101449275362,0.008695652173913044,0.005797101449275362,0.06376811594202898,0,0.057971014492753624,0.002898550724637681,0.855072463768116,0.4753623188405797,NA
411068000421,OR,42.455919,-123.168146,32780,2015-2016,1,41029,Jackson County,41,OREGON,Rogue River Junior/Senior High,Rogue River SD 35,00000000002044,4110680,00000000002044-00000000000000000401,Open,Regular School,No,No,No,333,22.5,0.5645645645645646,0.006006006006006006,0,0.009009009009009009,0.06006006006006006,0,0.06906906906906907,0.003003003003003003,0.8528528528528528,0.46546546546546547,NA
411068001811,OR,42.43886,-123.17334100000001,32780,2016-2017,1,41029,Jackson County,41,OREGON,Rivers Edge Academy Charter School,Rogue River SD 35,OR-00000000002044,4110680,OR-00000000002044-00000000000000004856,Open,Regular School,No,Yes,No,910,9.77,NA,0,0.01098901098901099,0,0.03076923076923077,0.6,0.03956043956043956,0,0.31868131868131866,0.2021978021978022,0.6
411068001811,OR,42.43886,-123.17334100000001,32780,2017-2018,1,41029,Jackson County,41,OREGON,Rivers Edge Academy Charter School,Rogue River SD 35,OR-00000000002044,4110680,OR-00000000002044-00000000000000004856,Open,Regular School,No,Yes,No,705,9.11,NA,0,0.0028368794326241137,0,0.03687943262411347,0.6,0.0425531914893617,0,0.3177304964539007,0.20709219858156028,0.6
411068001811,OR,42.43886,-123.173341,32780,2014-2015,1,41029,Jackson County,41,OREGON,Rivers Edge Academy Charter School,Rogue River SD 35,00000000002044,4110680,00000000000000004856,Open,Regular School,No,Yes,N,150,6.26,-0.006666666666666667,0.013333333333333334,0.006666666666666667,0.006666666666666667,0.1,0,0.03333333333333333,0,0.84,0.5333333333333333,NA
411068001811,OR,42.43886,-123.173341,32780,2015-2016,1,41029,Jackson County,41,OREGON,Rivers Edge Academy Charter School,Rogue River SD 35,00000000002044,4110680,00000000002044-00000000000000004856,Open,Regular School,No,Yes,No,163,9.74,-0.006134969325153374,0,0.006134969325153374,0,0.08588957055214724,0,0.11042944785276074,0,0.7975460122699386,0.558282208588957,NA
411071000288,OR,43.207929,-123.32019100000001,40700,2016-2017,2,41019,Douglas County,41,OREGON,Eastwood Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000269,Open,Regular School,No,No,No,2200,20.00,0.1431818181818182,0.004545454545454545,0.004545454545454545,0,0.046363636363636364,0.6,0.023636363636363636,9.090909090909091e-4,0.32,0.19545454545454546,0.6
411071000288,OR,43.207929,-123.32019100000001,40700,2017-2018,2,41019,Douglas County,41,OREGON,Eastwood Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000269,Open,Regular School,No,No,No,2055,21.52,0.1362530413625304,0.00583941605839416,0.0019464720194647203,9.732360097323601e-4,0.05060827250608273,0.6,0.024330900243309004,9.732360097323601e-4,0.31532846715328466,0.19367396593673966,0.6
411071000288,OR,43.207929,-123.320191,40700,2014-2015,2,41019,Douglas County,41,OREGON,Eastwood Elementary School,Douglas County SD 4,00000000001991,4110710,00000000000000000269,Open,Regular School,No,No,N,439,18.52,0.7608200455580866,0.011389521640091117,0.01366742596810934,0.002277904328018223,0.11617312072892938,0,0.06150341685649203,0.002277904328018223,0.7927107061503417,0.489749430523918,NA
411071000288,OR,43.207929,-123.320191,40700,2015-2016,2,41019,Douglas County,41,OREGON,Eastwood Elementary School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000269,Open,Regular School,No,No,No,458,19.09,0.7685589519650655,0.013100436681222707,0.010917030567685589,0.002183406113537118,0.1222707423580786,0,0.056768558951965066,0,0.7947598253275109,0.4868995633187773,NA
411071000289,OR,43.215612,-123.36528100000001,40700,2016-2017,2,41019,Douglas County,41,OREGON,Fir Grove Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000270,Open,Regular School,No,No,No,1565,15.88,0.1597444089456869,0.0025559105431309905,0.0076677316293929714,0.0025559105431309905,0.06517571884984026,0.6,0.04600638977635783,0.0012779552715654952,0.2747603833865815,0.1865814696485623,0.6
411071000289,OR,43.215612,-123.36528100000001,40700,2017-2018,2,41019,Douglas County,41,OREGON,Fir Grove Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000270,Open,Regular School,No,No,No,1600,17.00,0.16125,0.00125,0.00625,0.0025,0.07875,0.6,0.02625,0.0025,0.2825,0.2,0.6
411071000289,OR,43.215612,-123.365281,40700,2014-2015,2,41019,Douglas County,41,OREGON,Fir Grove Elementary School,Douglas County SD 4,00000000001991,4110710,00000000000000000270,Open,Regular School,No,No,N,315,14.54,0.8158730158730159,0.015873015873015872,0.015873015873015872,0.009523809523809525,0.15555555555555556,0,0.14603174603174604,0,0.6571428571428571,0.473015873015873,NA
411071000289,OR,43.215612,-123.365281,40700,2015-2016,2,41019,Douglas County,41,OREGON,Fir Grove Elementary School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000270,Open,Regular School,No,No,No,282,15,0.7978723404255319,0.01773049645390071,0.014184397163120567,0.0070921985815602835,0.17375886524822695,0,0.1347517730496454,0,0.6524822695035462,0.5106382978723404,NA
411071000290,OR,43.217384,-123.381549,40700,2014-2015,2,41019,Douglas County,41,OREGON,Fullerton IV Elementary School,Douglas County SD 4,00000000001991,4110710,00000000000000000271,Open,Regular School,No,No,N,345,18.91,0.7536231884057971,0.011594202898550725,0.002898550724637681,0.005797101449275362,0.10434782608695652,0,0.07536231884057971,0.005797101449275362,0.7942028985507247,0.5304347826086957,NA
411071000290,OR,43.217384,-123.381549,40700,2015-2016,2,41019,Douglas County,41,OREGON,Fullerton IV Elementary School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000271,Open,Regular School,No,No,No,354,20.49,0.711864406779661,0.011299435028248588,0.005649717514124294,0.00847457627118644,0.11016949152542373,0,0.07062146892655367,0.005649717514124294,0.788135593220339,0.5225988700564972,NA
411071000290,OR,43.217384,-123.381549,40700,2016-2017,2,41019,Douglas County,41,OREGON,Fullerton IV Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000271,Open,Regular School,No,No,No,1815,20.36,0.14380165289256197,0.0022038567493112946,0.005509641873278237,0.003305785123966942,0.04628099173553719,0.6,0.02203856749311295,0.0011019283746556473,0.31955922865013775,0.20606060606060606,0.6
411071000290,OR,43.217384,-123.381549,40700,2017-2018,2,41019,Douglas County,41,OREGON,Fullerton IV Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000271,Open,Regular School,No,No,No,1835,20.94,0.1329700272479564,0.004359673024523161,0.005449591280653951,0.0010899182561307902,0.046866485013623976,0.6,0.019618528610354225,0.0010899182561307902,0.3215258855585831,0.19618528610354224,0.6
411071000291,OR,43.149044,-123.382102,40700,2014-2015,2,41019,Douglas County,41,OREGON,Green Elementary School,Douglas County SD 4,00000000001991,4110710,00000000000000000272,Open,Regular School,No,No,N,312,15.52,0.75,0.003205128205128205,0.003205128205128205,0.00641025641025641,0.10256410256410256,0,0.08012820512820513,0,0.8044871794871795,0.5256410256410257,NA
411071000291,OR,43.149044,-123.382102,40700,2015-2016,2,41019,Douglas County,41,OREGON,Green Elementary School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000272,Open,Regular School,No,No,No,301,16.5,0.7475083056478405,0.0033222591362126247,0.006644518272425249,0.0033222591362126247,0.10963455149501661,0,0.09634551495016612,0,0.7807308970099668,0.48172757475083056,NA
411071000291,OR,43.149044,-123.382102,40700,2016-2017,2,41019,Douglas County,41,OREGON,Green Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000272,Open,Regular School,No,No,No,1250,15.44,0.1456,0.0016,0.0032,0,0.0544,0.6,0.0336,0,0.3072,0.2032,0.6
411071000291,OR,43.149044,-123.382102,40700,2017-2018,2,41019,Douglas County,41,OREGON,Green Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000272,Open,Regular School,No,No,No,1250,14.36,0.1496,0.0032,0.0016,0,0.0544,0.6,0.032,0,0.3088,0.1888,0.6
411071000292,OR,43.230914,-123.38124800000001,40700,2016-2017,2,41019,Douglas County,41,OREGON,Hucrest Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000273,Open,Regular School,No,No,No,2100,19.00,0.0761904761904762,0.006666666666666667,0.006666666666666667,0.002857142857142857,0.030476190476190476,0.6,0.025714285714285714,0.0019047619047619048,0.32571428571428573,0.18095238095238095,0.6
411071000292,OR,43.230914,-123.38124800000001,40700,2017-2018,2,41019,Douglas County,41,OREGON,Hucrest Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000273,Open,Regular School,No,No,No,2130,20.99,0.07887323943661972,0.006572769953051643,0.0028169014084507044,0.003755868544600939,0.03474178403755868,0.6,0.023474178403755867,0.0028169014084507044,0.32582159624413143,0.19248826291079812,0.6
411071000292,OR,43.230914,-123.381248,40700,2014-2015,2,41019,Douglas County,41,OREGON,Hucrest Elementary School,Douglas County SD 4,00000000001991,4110710,00000000000000000273,Open,Regular School,No,No,N,433,17.10,0.45727482678983833,0.009237875288683603,0.03233256351039261,0,0.06235565819861432,0,0.08775981524249422,0.0023094688221709007,0.8060046189376443,0.4618937644341801,NA
411071000292,OR,43.230914,-123.381248,40700,2015-2016,2,41019,Douglas County,41,OREGON,Hucrest Elementary School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000273,Open,Regular School,No,No,No,430,18,0.3674418604651163,0.013953488372093023,0.020930232558139535,0.004651162790697674,0.07441860465116279,0,0.06511627906976744,0.002325581395348837,0.8186046511627907,0.42790697674418604,NA
411071000293,OR,43.243114,-123.444731,40700,2014-2015,2,41019,Douglas County,41,OREGON,Melrose Elementary School,Douglas County SD 4,00000000001991,4110710,00000000000000000274,Open,Regular School,No,No,N,307,11.56,0.36807817589576547,0.02280130293159609,0.006514657980456026,0.003257328990228013,0.04234527687296417,0,0.06188925081433225,0,0.8631921824104235,0.44299674267100975,NA
411071000293,OR,43.243114,-123.444731,40700,2015-2016,2,41019,Douglas County,41,OREGON,Melrose Elementary School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000274,Open,Regular School,No,No,No,324,15.86,0.3611111111111111,0.015432098765432098,0.012345679012345678,0.006172839506172839,0.06481481481481481,0,0.07098765432098765,0,0.8302469135802469,0.4845679012345679,NA
411071000293,OR,43.243114,-123.444731,40700,2016-2017,2,41019,Douglas County,41,OREGON,Melrose Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000274,Open,Regular School,No,No,No,1695,14.88,0.06548672566371681,0.00471976401179941,0.0011799410029498525,0.0011799410029498525,0.03657817109144543,0.6,0.020058997050147492,0.0011799410029498525,0.3351032448377581,0.20412979351032448,0.6
411071000293,OR,43.243114,-123.444731,40700,2017-2018,2,41019,Douglas County,41,OREGON,Melrose Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000274,Open,Regular School,No,No,No,1740,16.00,0.07183908045977011,0.004597701149425287,0,0,0.03793103448275862,0.6,0.02413793103448276,0.0011494252873563218,0.33218390804597703,0.20229885057471264,0.6
411071000296,OR,43.154051,-123.38835,40700,2014-2015,2,41019,Douglas County,41,OREGON,Sunnyslope Elementary School,Douglas County SD 4,00000000001991,4110710,00000000000000000276,Open,Regular School,No,No,N,286,13.44,0.7587412587412588,0.02097902097902098,0,0.0034965034965034965,0.0979020979020979,0,0.13286713286713286,0,0.7447552447552448,0.4125874125874126,NA
411071000296,OR,43.154051,-123.38835,40700,2015-2016,2,41019,Douglas County,41,OREGON,Sunnyslope Elementary School,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000276,Open,Regular School,No,No,No,267,16,0.7790262172284644,0.0149812734082397,0,0.003745318352059925,0.0898876404494382,0,0.11610486891385768,0,0.7752808988764045,0.4419475655430712,NA
411071000296,OR,43.154051,-123.38835,40700,2016-2017,2,41019,Douglas County,41,OREGON,Sunnyslope Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000276,Open,Regular School,No,No,No,1350,17.00,0.16518518518518518,0.007407407407407408,0.0014814814814814814,0,0.02666666666666667,0.6,0.04296296296296296,0,0.3214814814814815,0.18814814814814815,0.6
411071000296,OR,43.154051,-123.38835,40700,2017-2018,2,41019,Douglas County,41,OREGON,Sunnyslope Elementary School,Douglas County SD 4,OR-00000000001991,4110710,OR-00000000001991-00000000000000000276,Open,Regular School,No,No,No,1370,17.65,0.15766423357664233,0.0072992700729927005,0.00145985401459854,0,0.040875912408759124,0.6,0.035036496350364967,0,0.31532846715328466,0.1897810218978102,0.6
411071000297,OR,43.282698,-123.350549,40700,2014-2015,2,41019,Douglas County,41,OREGON,Winchester Elementary,Douglas County SD 4,00000000001991,4110710,00000000000000000277,Open,Regular School,No,No,N,327,15.76,0.8501529051987767,0.01529051987767584,0,0.0061162079510703364,0.09174311926605505,0,0.14067278287461774,0,0.746177370030581,0.4740061162079511,NA
411071000297,OR,43.282698,-123.350549,40700,2015-2016,2,41019,Douglas County,41,OREGON,Winchester Elementary,Douglas County SD 4,00000000001991,4110710,00000000001991-00000000000000000277,Open,Regular School,No,No,No,331,17.5,0.7552870090634441,0.015105740181268883,0,0.012084592145015106,0.09365558912386707,0,0.11178247734138973,0,0.7673716012084593,0.49244712990936557,NA
