county,business_name,type_of_care,licensure,quality_rating,area_code,phone,city,lattitude,longitude
washington,Touchstone School - West Union,Child Care Center,Licensed - Certified Center,NA,503,466-0143,Hillsboro,45.566010000000006,-122.89499400000001
washington,Bright Hope Child Care,Family Child Care,Licensed - Registered Family,NA,503,330-0262,Aloha,45.485609,-122.85042
washington,(ECC) KLA Schools of Hillsboro,(CCC) Emergency Care,Licensed - Certified Center,NA,503,333-2002,Hillsboro,45.537625,-122.93456100000002
washington,(ECC) Shae's Tiny Tykes Child Care / Preschool,(CCC) Emergency Care,Licensed - Certified Family,NA,503,626-9180,Beaverton,45.463729,-122.797346
washington,Happy Hearts Preschool,Preschool Program,Unlicensed - Recorded,NA,503,690-9867,Aloha,45.51585,-122.89410000000001
washington,Metzger Community Preschool,Preschool Program,Unlicensed - Recorded,NA,503,597-8525,Tigard,45.405707,-122.763896
washington,Mind and Minds Play and Skills Center - After School,School Age Program,Unlicensed - Recorded,NA,503,701-0353,Hillsboro,45.539812000000005,-122.99923300000002
washington,(ECC) Dinosaur Den Daycare & Preschool,(CCC) Emergency Care,Licensed - Registered Family,NA,503,437-8343,Forest Grove,45.534771,-123.12608599999999
washington,(ECC) Mini Miracles,(CCC) Emergency Care,Licensed - Certified Family,NA,503,432-9686,Portland,45.558711,-122.825603
washington,KCE Champions - Middleton Elementary,Child Care Center,Licensed - Certified Center,NA,800,246-2154,Sherwood,45.349225,-122.868743
washington,Kids Incorporated Learning Center,Child Care Center,Licensed - Certified Center,NA,503,645-5437,Beaverton,45.527783,-122.866518
washington,(ECC) Little Kids Town Child Care and Preschool,(CCC) Emergency Care,Licensed - Certified Family,NA,503,336-3708,Aloha,45.508929,-122.890668
washington,(ECC) Patti's Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,971,322-5354,Durham,45.394939,-122.758291
washington,(ECC),Family Child Care,Licensed - Registered Family,NA,503,369-6974,Beaverton,NA,NA
washington,Little Blessings 2,Family Child Care,Licensed - Registered Family,NA,503,475-0015,Hillsboro,45.512820999999995,-122.909808
washington,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,356-5394,Aloha,NA,NA
washington,Tender Hearts Childcare,Family Child Care,Licensed - Certified Family,NA,503,844-6669,Hillsboro,45.543274,-123.004945
washington,(ECC) Lisa's Little Ones Early Care and Education,(CCC) Emergency Care,Licensed - Certified Family,NA,503,260-1146,Tigard,45.426123000000004,-122.800406
washington,KCE Champions - Indian Hills,School Age Program,Licensed - Certified Center,NA,800,246-2154,Aloha,45.506918000000006,-122.895295
washington,Living Savior Preschool,Preschool Program,Unlicensed - Recorded,NA,503,692-3303,Tualatin,45.37495,-122.766767
washington,Learning Years Inc - Jenkins,Child Care Center,Licensed - Certified Center,NA,503,671-0550,Beaverton,45.499508000000006,-122.81108900000001
washington,Shannon Gaston's Childcare,Family Child Care,Unlicensed - Exempt,NA,971,344-9219,Beaverton,45.486036999999996,-122.85673399999999
washington,Twin Oaks Child Development Center,Child Care Center,Licensed - Certified Center,NA,503,645-9151,Beaverton,45.533825,-122.853227
washington,(ECC)Busy Bee Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,915-7554,Aloha,45.514452,-122.897386
washington,(ECC) Laughter and Love Daycare,Family Child Care,Licensed - Registered Family,NA,NA,NA,Portland,NA,NA
washington,Amanda's Daycare,Family Child Care,Licensed - Registered Family,NA,503,530-8693,Aloha,45.49275800000001,-122.876162
washington,World Plus International LLC,School Age Program,Unlicensed - Recorded,NA,503,575-1926,Portland,45.521795000000004,-122.787037
washington,Jubugs Chid Care & Playschool,Family Child Care,Licensed - Registered Family,NA,503,816-9260,Sherwood,45.36267,-122.84304
washington,(ECC) Amazing Minds Academy,(CCC) Emergency Care,Licensed - Certified Family,NA,503,367-5904,Portland,45.54663,-122.826686
washington,(ECC) Little People Child Care,(CCC) Emergency Care,Licensed - Certified Family,NA,503,320-6905,Beaverton,45.527859,-122.855259
washington,(ECC) Kids Campus,(CCC) Emergency Care,Licensed - Certified Center,NA,503,297-1661,Beaverton,45.484204999999996,-122.77383699999999
washington,(ECC) KCE Champions - Hopkins Elementary,(CCC) Emergency Care,Licensed - Certified Center,NA,503,568-5130,Sherwood,45.36134,-122.842975
washington,The Wright Daycare,Family Child Care,Licensed - Registered Family,NA,503,332-9396,Beaverton,45.476922,-122.85974999999999
washington,KCE Champions - Hiteon,Child Care Center,Licensed - Certified Center,NA,800,246-2154,Beaverton,45.454007999999995,-122.819258
washington,Oregon Children's Academy,Child Care Center,Licensed - Certified Center,NA,503,526-0100,Portland,45.52675000000001,-122.80441
washington,Creative Kids Preschool and Childcare,Family Child Care,Licensed - Certified Family,NA,503,516-3115,Aloha,45.490361,-122.878919
washington,(ECC)Aunty B's Childcare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,686-3602,Hillsboro,45.515528,-122.92305400000001
washington,(ECC) Milly & Friends Childcare 2,(CCC) Emergency Care,Licensed - Certified Family,NA,541,261-3515,Sherwood,45.35785999999999,-122.84320900000002
washington,Little Einsteins Spanish School,Child Care Center,Licensed - Certified Center,NA,503,998-1422,Beaverton,45.511596999999995,-122.853434
washington,(ECC) Safe Haven Child Care Hillsboro,(CCC) Emergency Care,Licensed - Certified Family,NA,503,858-8395,Hillsboro,45.510538000000004,-122.951822
wheeler,(ECC) Mallory's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,777-7477,Fossil,44.99530000000001,-120.21417900000002
yamhill,(ECC) Mi Escuelita Preschool and Childcare,(CCC) Emergency Care,Licensed - Certified Family,5 Star Program,503,537-2112,Newberg,45.316562999999995,-122.96326700000002
yamhill,(ECC) Mi Escuelita Infant & Toddler House,(CCC) Emergency Care,Licensed - Certified Family,5 Star Program,503,537-2112,Newberg,45.31684599999999,-122.96328000000001
yamhill,(ECC) Adorable Treasures Childcare,(CCC) Emergency Care,Licensed - Registered Family,5 Star Program,971,237-2228,McMinnville,45.204448,-123.22750300000001
yamhill,(ECC) Happy Face Daycare,(CCC) Emergency Care,Licensed - Certified Family,4 Star Program,971,241-9667,McMinnville,45.22957400000001,-123.26397
yamhill,(ECC) Stepping Stones Childcare,(CCC) Emergency Care,Licensed - Certified Family,3 Star Program,503,318-9838,Newberg,45.3262,-122.977678
yamhill,A Family Place - Newberg,Child Care Center,Licensed - Certified Center,3 Star Program,503,472-4020,Newberg,45.312778,-122.963333
yamhill,(ECC) Irvin Family Child Care,(CCC) Emergency Care,Licensed - Certified Family,3 Star Program,503,434-7227,McMinnville,45.19930000000001,-123.212756
yamhill,Bear Hugs Child Development Center,(CCC) Other - Unlicensed,Unlicensed - School Partners,3 Star Program,503,565-4220,McMinnville,45.218830000000004,-123.19287799999998
yamhill,A Family Place - McMinnville,Child Care Center,Licensed - Certified Center,3 Star Program,503,472-4020,McMinnville,45.208298000000006,-123.197246
yamhill,(ECC) Discovery Zone Child Development Center,(CCC) Emergency Care,Licensed - Certified Center,C2Q,503,435-1414,McMinnville,45.213190000000004,-123.229389
yamhill,(ECC),Family Child Care,Licensed - Registered Family,C2Q,503,857-6692,Dayton,NA,NA
yamhill,(ECC) Open Bible Learning Center,Child Care Center,Licensed - Certified Center,C2Q,503,538-4470,Newberg,45.31162599999999,-122.973711
yamhill,(ECC) Care for Kids Inc,(CCC) Emergency Care,Licensed - Certified Center,C2Q,503,472-1671,McMinnville,45.213060999999996,-123.18923099999999
yamhill,(ECC) Carolyn's Childcare,(CCC) Emergency Care,Licensed - Certified Family,C2Q,971,241-1451,McMinnville,45.221367,-123.205116
yamhill,(ECC) Little Duckie Daycare,(CCC) Emergency Care,Licensed - Certified Family,C2Q,503,422-6055,McMinnville,45.208384,-123.18887299999999
yamhill,Let the Blessing Flow,Family Child Care,Licensed - Certified Family,C2Q,503,538-9572,Newberg,45.305206999999996,-122.982605
yamhill,McMinnville Montessori School,Child Care Center,Licensed - Certified Center,C2Q,503,434-5081,McMinnville,45.207873,-123.18774199999999
yamhill,(ECC) Backyard Play,(CCC) Emergency Care,Licensed - Certified Family,C2Q,503,864-3677,Lafayette,45.250803999999995,-123.10878499999998
yamhill,(ECC) The Good Apple of Sheridan,(CCC) Emergency Care,Licensed - Registered Family,NA,503,333-3175,Sheridan,45.102548000000006,-123.38531599999999
yamhill,Adventist Beginning Courtesy Day Care/Preschool,Child Care Center,Licensed - Certified Center,NA,503,843-2967,Sheridan,45.097865999999996,-123.41189000000001
yamhill,Newberg Christian Preschool,Preschool Program,Unlicensed - Recorded,NA,503,538-3104,Newberg,45.317012,-122.96523400000001
yamhill,Kindra's Care,Family Child Care,Unlicensed - Exempt,NA,971,241-6844,McMinnville,45.200462,-123.170622
yamhill,Little Us Daycare,Family Child Care,Licensed - Registered Family,NA,971,237-2327,McMinnville,45.20270800000001,-123.22461900000002
yamhill,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,472-9453,McMinnville,NA,NA
yamhill,(ECC) Buckle My Shoe Adventurous Learning,(CCC) Emergency Care,Licensed - Certified Family,NA,503,899-5344,Newberg,45.299246000000004,-122.977352
yamhill,(ECC) Robyn's Child Care LLC,(CCC) Emergency Care,Licensed - Registered Family,NA,971,227-8192,Carlton,45.29290500000001,-123.172159
yamhill,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,550-3844,Dundee,NA,NA
yamhill,Tigers Learning Center & Little Tigers Preschool,Preschool Program,Unlicensed - Recorded,NA,503,680-1521,Yamhill,45.342731,-123.179149
yamhill,(ECC) Little People's Childcare,Family Child Care,Licensed - Registered Family,NA,971,241-2422,Sheridan,45.092867,-123.39962900000002
yamhill,Kids on the Block Newby,School Age Program,Unlicensed - Exempt,NA,503,434-7369,McMinnville,45.211278,-123.21065200000001
yamhill,(ECC) Caroline's Place,(CCC) Emergency Care,Licensed - Registered Family,NA,503,687-1966,McMinnville,45.200749,-123.21926400000002
yamhill,(ECC) Busy Bee's Childcare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,888-0629,Newberg,45.302422,-122.98246900000001
yamhill,(ECC) Play and Learn Daycare Center,(CCC) Emergency Care,Licensed - Certified Center,NA,503,538-7417,Newberg,45.304342,-122.95866600000001
yamhill,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,472-0288,McMinnville,NA,NA
yamhill,Kids on the Block Wascher,School Age Program,Unlicensed - Exempt,NA,503,434-7369,Lafayette,45.24613500000001,-123.106414
yamhill,Kids on the Block/ Grand Haven,School Age Program,Unlicensed - Exempt,NA,503,434-7369,McMinnville,45.232361000000004,-123.18641699999999
yamhill,(ECC) Grandma Twila's Tots Day Care Preschool,(CCC) Emergency Care,Licensed - Certified Family,NA,503,550-3334,Newberg,45.293027,-122.97810799999999
yamhill,(ECC) Kim's House Childcare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,318-9785,Newberg,45.29258300000001,-122.979066
yamhill,Hold You Family Child Care & Preschool,Family Child Care,Licensed - Registered Family,NA,503,741-5688,Sheridan,45.092649,-123.392719
yamhill,(ECC) Jordan's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,971,237-1998,Dayton,45.22010600000001,-123.07878399999998
yamhill,(ECC) Nadine's Child Care,(CCC) Emergency Care,Licensed - Certified Family,NA,831,809-8470,McMinnville,45.2107,-123.23768900000002
yamhill,Chehalem Park and Recreation CARE - Crater School,School Age Program,Unlicensed - Exempt,NA,503,537-2909,Newberg,45.325469,-122.97961600000001
yamhill,Chehalem Park and Recreation CARE - Dundee School,School Age Program,Unlicensed - Exempt,NA,503,537-2909,Dundee,45.280368,-123.00994
yamhill,Chehalem Park and Recreation CARE - Mabel Rush School,School Age Program,Unlicensed - Exempt,NA,503,537-2909,Newberg,45.31040599999999,-122.950706
yamhill,Kids on the Block / Sue Buel,School Age Program,Unlicensed - Exempt,NA,503,434-7369,McMinnville,45.194213000000005,-123.196818
yamhill,The Good Life U Preschool,Preschool Program,Unlicensed - Recorded,NA,503,899-4080,Newberg,45.302322000000004,-122.975135
yamhill,Chehalem Park and Recreation CARE - Ewing Young School,School Age Program,Unlicensed - Exempt,NA,503,537-2909,Newberg,45.329856,-123.057532
yamhill,Grace Place Learning Center,Child Care Center,Licensed - Certified Center,NA,503,687-1607,McMinnville,45.209941,-123.22737099999999
yamhill,Sabrina's Daycare,Family Child Care,Licensed - Registered Family,NA,971,241-5621,Lafayette,45.246888999999996,-123.104639
yamhill,(ECC) Creative Kidz,(CCC) Emergency Care,Licensed - Certified Center,NA,503,537-9500,Newberg,45.324372000000004,-122.973009
yamhill,(ECC) Little Bird Childcare 2,(CCC) Emergency Care,Licensed - Certified Family,NA,503,710-1055,McMinnville,45.213662,-123.221641
yamhill,(ECC) Little Steppers Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,583-5681,McMinnville,45.203855000000004,-123.218207
yamhill,Buckle My Shoe Too,Family Child Care,Licensed - Certified Family,NA,503,881-1417,Newberg,45.304275999999994,-122.978273
yamhill,Kids on the Block/ Memorial,School Age Program,Unlicensed - Exempt,NA,503,434-7369,McMinnville,45.218503000000005,-123.202719
yamhill,Kids on the block/ Columbus,School Age Program,Unlicensed - Exempt,NA,503,434-7369,McMinnville,45.200228,-123.21749200000001
yamhill,(ECC) Raquel's Childcare,(CCC) Emergency Care,Licensed - Certified Family,NA,971,716-4146,McMinnville,45.217696999999994,-123.192594
yamhill,(ECC) Little Learners,(CCC) Emergency Care,Licensed - Certified Center,NA,503,864-3426,Lafayette,45.244238,-123.114718
yamhill,McMinnville Playschool,Preschool Program,Unlicensed - Recorded,NA,971,267-3801,McMinnville,45.212501,-123.194011
yamhill,"(ECC) West Hills Child Care and PreSchool, LLC",(CCC) Emergency Care,Licensed - Certified Family,NA,971,241-1676,McMinnville,NA,NA
yamhill,(ECC) Kimberly's Kids Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,437-3526,Lafayette,45.248622000000005,-123.109883
yamhill,(ECC) Trisha's Child Care,(CCC) Emergency Care,Licensed - Certified Family,NA,503,437-1822,McMinnville,45.217895,-123.202674
yamhill,(ECC) Creative Kidz II,(CCC) Emergency Care,Licensed - Certified Center,NA,503,487-6934,Newberg,45.301441999999994,-122.970834
yamhill,OCDC - McMinnville Early Childhood Care & Education Center,Child Care Center,Licensed - Certified Center,NA,971,261-6134,McMinnville,45.203323000000005,-123.16281699999999
yamhill,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,538-3873,Newberg,NA,NA
yamhill,(ECC) Mama G's,(CCC) Emergency Care,Licensed - Registered Family,NA,503,310-2781,Newberg,45.306148,-122.956573
yamhill,(ECC) Gramma Barb's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,864-2071,Dayton,45.218106000000006,-123.089451
yamhill,Yamhill-Carlton Child Development Center,Child Care Center,Licensed - Certified Family,NA,971,832-9062,Carlton,45.294084,-123.181109
yamhill,(ECC)Pamskidds,(CCC) Emergency Care,Licensed - Registered Family,NA,503,472-1205,McMinnville,45.209465,-123.184314
yamhill,(ECC) Margarita's Day Care,(CCC) Emergency Care,Licensed - Registered Family,NA,971,237-8262,McMinnville,45.20212000000001,-123.21743500000001
yamhill,(ECC) Tami's Little Friends,(CCC) Emergency Care,Licensed - Certified Family,NA,971,281-9474,Newberg,45.309481999999996,-122.94400900000002
yamhill,(ECC) Candyland Childcare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,883-1635,Lafayette,45.243979,-123.109983
yamhill,Chehalem Park and Recreation CARE - Joan Austin School,School Age Program,Unlicensed - Exempt,NA,503,537-2909,Newberg,45.316990999999994,-122.96833099999999
yamhill,(ECC) Little Bird Childcare - Lafayette,(CCC) Emergency Care,Licensed - Certified Family,NA,503,914-9599,Lafayette,45.24574500000001,-123.103183
yamhill,Jack and Jill Christian Preschool,Preschool Program,Unlicensed - Recorded,NA,971,264-4335,Newberg,45.299801,-122.95902000000001
yamhill,(ECC) All Seasons Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,560-6298,McMinnville,45.226076000000006,-123.179203
